miRNAs,logFC,AveExpr,t,P.Value,adj.P.Val,B
hsa-miR-23b-3p,-1.1165838181574,13.5010328784254,-5.27362719933219,5.17590459345099e-05,0.000890170037931531,1.79656797952565
hsa-miR-571,-1.16183912855217,5.48793665693848,-4.91146351450073,0.000112887399585148,0.00160903204477186,1.01724873163197
hsa-miR-203b-5p,-1.18176612665704,5.61884888555436,-5.1730699131594,6.41840720724768e-05,0.00106853643186259,1.58135713432401
hsa-miR-5003-5p,-1.18923108568944,6.60797355864976,-4.04393905439457,0.000763248139279929,0.00738753198996061,-0.881214253869493
hsa-miR-4738-3p,-1.22012212780116,4.942716989281,-6.7965807619852,2.31504937647662e-06,9.08984481593932e-05,4.91178985383488
hsa-miR-411-3p,-1.22925162122418,7.58221389565786,-4.30902377998619,0.000423657467701312,0.00445268277922439,-0.298774024598337
hsa-let-7f-1-3p,-1.26725133586084,7.50294771634611,-4.94541767738233,0.000104870577151708,0.001533763814377,1.09078210550564
hsa-miR-26b-3p,-1.2714484045867,5.03765620430199,-6.29661820687807,6.21050906556256e-06,0.000179500963408829,3.92185434039644
hsa-miR-767-5p,-1.27837305147518,8.2046614655334,-4.83813036798752,0.000132403058642352,0.00177761783893377,0.858142001164691
hsa-miR-4317,-1.30681229127136,13.5500144076395,-4.67894568863027,0.000187466936373919,0.00226813194531468,0.511525406701144
hsa-miR-4288,-1.36824811285141,11.4768766587667,-4.97858699703778,9.75994065739515e-05,0.00149341444912054,1.16252939106926
hsa-miR-196a-3p,-1.37431028114713,8.44453199449944,-4.71701565211525,0.000172473580283196,0.00213641381291268,0.594563330285777
hsa-miR-4733-3p,-1.38121648409801,7.35361368634689,-3.90643023312887,0.00103660320702075,0.00946127751671136,-1.18304045906944
hsa-miR-4755-3p,-1.40930876995645,5.9582607323231,-4.00537400814112,0.000831644192770775,0.0079753528348202,-0.96591115546718
hsa-miR-27b-5p,-1.44767315523792,6.74700821696978,-3.88004189432607,0.00109935130500364,0.00990367993814965,-1.24089351044151
hsa-miR-374b-5p,-1.45611034902714,7.26168060532117,-4.78101104224666,0.000149962672650569,0.00190760329336397,0.733952989347282
hsa-miR-3686,-1.45652003162044,10.433254570565,-5.58431566423882,2.68166051424032e-05,0.000521545376648047,2.45499435865749
hsa-miR-96-3p,-1.46067587840793,5.40761951624137,-7.10406561267992,1.28317717211352e-06,5.8049819460179e-05,5.50344727120556
hsa-miR-875-3p,-1.47777298144321,5.34751960406786,-6.00573096115131,1.11980317593162e-05,0.000280760290254663,3.33049917460045
hsa-miR-599,-1.48975643021789,5.56963492237545,-5.69986095434952,2.10600721824687e-05,0.000442686971835529,2.69715375513093
hsa-miR-193b-3p,-1.52367526435625,6.24526120545021,-6.98625238117191,1.60627204756004e-06,6.96385860619257e-05,5.27831744145688
ebv-miR-BHRF1-2-3p,-1.52728893025224,6.70098794844786,-5.82047746931898,1.63935267346703e-05,0.000374889331152186,2.94826988744925
hcmv-miR-UL70-5p,-1.57459785618062,5.28881544771198,-6.76348944022893,2.46872464263e-06,9.51373329872784e-05,4.84732931145553
hsa-miR-181a-5p,-1.58202030051967,9.05191725170602,-4.0020293195131,0.000837858547189591,0.00799809007661257,-0.973255349612058
hsa-miR-4760-3p,-1.59379496506174,4.48388362996592,-4.07435323192136,0.000713315959594408,0.00700193637696209,-0.814400427355417
hsa-miR-1224-5p,-1.60335241475117,5.99682039237506,-4.03278044475255,0.000782435862860797,0.00753818995654314,-0.905723810119735
hsa-miRPlus-C1110,-1.60465050257978,8.98724314477536,-4.59658387074357,0.000224601695844204,0.00262582094972916,0.331606869418587
ebv-miR-BART14-3p,-1.6175291702339,6.37295008866563,-9.57830791650566,1.74604511062418e-08,2.21932138738058e-06,9.78839621361199
hsa-miR-891a-5p,-1.64703578637345,11.0707530274283,-5.16368872143411,6.54890285279407e-05,0.00107309187690271,1.56123103101641
hsa-miR-639,-1.70351712670172,6.42376304078408,-5.79905155353403,1.71371807137165e-05,0.000383467452314452,2.90378982693166
hsa-miR-223-5p,-1.71178644071947,4.95946054416547,-6.27174240726999,6.52876852848242e-06,0.000183609768996627,3.87171653783174
hsa-miR-5000-3p,-1.73329410643993,5.98243642948964,-5.50560768818336,3.16439391532801e-05,0.000604137957596108,2.28917158626563
hsa-miR-374c-5p,-1.74186327120438,6.06952390322419,-5.67533831885967,2.2165286690836e-05,0.000456692689144848,2.64588833627738
hsa-miR-500a-3p,-1.76393804868879,5.48354362001434,-6.24886698955022,6.83630641697543e-06,0.000187188863864814,3.82553817577573
hsa-miR-7-1-3p,-1.8335640428142,6.32856911791318,-4.3446418921507,0.000391528211182502,0.00419984643026178,-0.220558857866266
hsa-miR-3680-3p,-1.88209015082803,6.02441632787083,-5.49583235784106,3.23028599625104e-05,0.000611111378018037,2.26852898281659
hsa-miR-4666a-3p,-1.88801734992885,9.52896993928526,-4.72782201206894,0.000168444051581553,0.00211163898398321,0.61811858849024
hsa-miR-181b-5p,-1.89542929901146,9.48040958335758,-4.2649504001958,0.000467127380635067,0.00486046039550788,-0.395587091201316
hsa-let-7d-5p,-1.92104109487617,11.0728764660307,-4.08190805021355,0.00070143053165359,0.00693825711000232,-0.797802078294971
hsa-miR-34c-3p,-1.93063650223379,6.05526132020697,-4.6263834996208,0.000210372578030927,0.00247336347391164,0.396744568896283
hsa-miR-502-3p,-1.93447737248916,5.77908667087667,-5.58819199224157,2.65993926980391e-05,0.000521545376648047,2.46314313412619
hsa-miR-1297,-1.95013852289821,10.9311647270218,-5.59853543147654,2.60285943910704e-05,0.000515861951693501,2.48487867873516
hsa-miR-379-5p,-1.95282616861676,6.0539681594228,-4.76240351081863,0.000156181158234404,0.00196977569870179,0.693449977263572
hsa-miR-3913-5p,-1.96156217665262,6.35565297440082,-6.88568884158775,1.94858352690377e-06,7.9509849401701e-05,5.08461094529176
hsa-let-7e-5p,-1.96841019212351,13.209362467915,-5.88306729946523,1.44056691481068e-05,0.000339909069592183,3.07788561732279
hsa-miR-132-3p,-1.98156655976722,6.85478493587473,-4.96123664926071,0.000101336311060791,0.00152783805782646,1.12501033052851
hsa-miR-30d-3p,-1.99211368421976,6.66434799089398,-4.68943001777504,0.000183210237754936,0.00224500002925676,0.534402069761623
hsa-miR-30e-3p,-2.01228435988386,10.6421097819756,-4.85003861046443,0.000129014354893295,0.0017562598530993,0.88400486388096
hsa-miR-106b-5p,-2.02254005962752,9.05059193847026,-4.93652226052877,0.000106912975904945,0.00153438553695304,1.07152613934348
hsa-miR-433-3p,-2.05101997491088,5.96944935431203,-4.6862862361524,0.000184476215763049,0.00224500002925676,0.527543034698929
hsa-let-7c-5p,-2.05811143866329,12.3629111114989,-4.88880333198396,0.000118582879240556,0.00164513981133064,0.968125977460426
hsa-miR-23c,-2.09157128424579,8.12082201618253,-6.35395964168443,5.53647411517159e-06,0.000166976849763363,4.03711359575226
hsa-miR-106a-5p,-2.09867520293035,8.05927887916934,-5.76706019698943,1.83127575417952e-05,0.000393038505799102,2.8372729241192
hsa-miR-181d-5p,-2.13226912606524,11.530696371056,-5.96629717868864,1.21399608583801e-05,0.000293758820305686,3.24949480101157
hsa-miR-455-3p,-2.15231238271444,6.2698027605292,-7.92859105243165,2.80825499762699e-07,1.8262433281443e-05,7.02440074650001
hsa-miR-4456,-2.15971224923157,10.0704102095229,-4.63639811572408,0.000205799026022691,0.00243333962018876,0.418624975201146
